index,num_samples,indices,type
6968,5,"[4315, 2500, 2292, 1637, 1182]",half_random
6969,5,"[1678, 3715, 3554, 3376, 3110]",sim_dissim
6970,5,"[930, 3199, 3105, 6035, 5190]",random
6971,5,"[6570, 6079, 4778, 3421, 3389]",half_random
6972,5,"[4146, 1211, 364, 169, 3325]",sim_dissim
6973,5,"[149, 5224, 6052, 3115, 1296]",random
6974,5,"[8379, 4366, 2600, 8026, 1161]",half_random
6975,5,"[2087, 2619, 5745, 626, 1043]",sim_dissim
6976,5,"[8361, 5305, 5979, 111, 3913]",random
6977,5,"[4057, 5879, 305, 2417, 5203]",half_random
6978,5,"[3715, 7444, 5863, 3571, 1498]",sim_dissim
6979,5,"[376, 592, 3386, 6024, 7038]",random
6980,5,"[4280, 75, 258, 5837, 2201]",half_random
6981,5,"[5290, 2656, 1923, 6265, 4336]",sim_dissim
6982,5,"[1877, 2699, 2449, 4303, 4241]",random
6983,5,"[4181, 7594, 2938, 5227, 751]",half_random
6984,5,"[2477, 181, 7490, 692, 1638]",sim_dissim
6985,5,"[8368, 5379, 3282, 7247, 2410]",random
6986,5,"[2070, 1767, 200, 7446, 3507]",half_random
6987,5,"[4024, 2619, 1800, 7110, 6988]",sim_dissim
6988,5,"[2238, 7298, 7555, 5028, 7665]",random
6989,5,"[7295, 5682, 1094, 2472, 2208]",half_random
6990,5,"[8132, 4255, 4278, 2156, 4207]",sim_dissim
6991,5,"[729, 5006, 205, 4758, 6494]",random
6992,5,"[1774, 1221, 4074, 4954, 6996]",half_random
6993,5,"[1338, 8289, 1338, 5447, 3715]",sim_dissim
6994,5,"[6904, 114, 762, 7710, 496]",random
6995,5,"[4992, 438, 1210, 624, 4460]",half_random
6996,5,"[3613, 3791, 5476, 5502, 1892]",sim_dissim
6997,5,"[2859, 5946, 8088, 2374, 552]",random
6998,5,"[5103, 8014, 7490, 4599, 7594]",half_random
6999,5,"[3428, 1758, 3428, 2401, 1843]",sim_dissim
7000,5,"[3350, 1450, 4538, 7779, 5455]",random
7001,5,"[203, 6895, 6712, 701, 7092]",half_random
7002,5,"[2656, 2656, 181, 1923, 6663]",sim_dissim
7003,5,"[7409, 2956, 7739, 6094, 1866]",random
7004,5,"[8322, 1269, 298, 1540, 2949]",half_random
7005,5,"[5657, 3325, 6918, 4712, 7931]",sim_dissim
7006,5,"[8313, 1187, 806, 4742, 4975]",random
7007,5,"[1889, 1182, 5671, 4309, 3593]",half_random
7008,5,"[181, 4467, 5282, 2561, 5447]",sim_dissim
7009,5,"[4337, 4219, 4080, 3396, 7390]",random
7010,5,"[4615, 8137, 1907, 6872, 7708]",half_random
7011,5,"[2656, 1923, 4449, 5290, 5173]",sim_dissim
7012,5,"[1469, 5038, 1359, 1572, 3613]",random
7013,5,"[6079, 4380, 3775, 5979, 7070]",half_random
7014,5,"[3376, 6338, 2969, 2969, 3715]",sim_dissim
7015,5,"[3931, 2464, 4922, 4947, 2045]",random
7016,5,"[4543, 8082, 893, 1145, 4550]",half_random
7017,5,"[4138, 2716, 3715, 4712, 4003]",sim_dissim
7018,5,"[217, 4681, 7134, 1593, 7754]",random
7019,5,"[5436, 6309, 4508, 8152, 8039]",half_random
7020,5,"[4921, 8227, 4259, 5173, 3768]",sim_dissim
7021,5,"[4844, 593, 8093, 6980, 1178]",random
7022,5,"[5953, 2974, 5088, 6805, 788]",half_random
7023,5,"[3542, 6767, 3613, 357, 4730]",sim_dissim
7024,5,"[2213, 2279, 5036, 5970, 5411]",random
7025,5,"[2939, 7664, 4756, 8048, 3788]",half_random
7026,5,"[8142, 657, 4146, 3046, 4514]",sim_dissim
7027,5,"[6206, 7445, 1259, 2869, 5379]",random
7028,5,"[5470, 3332, 1077, 4318, 153]",half_random
7029,5,"[4712, 5924, 5936, 4083, 4514]",sim_dissim
7030,5,"[7233, 1606, 3471, 5126, 1788]",random
7031,5,"[140, 3263, 8035, 1432, 1547]",half_random
7032,5,"[1483, 7346, 2451, 4921, 7444]",sim_dissim
7033,5,"[3093, 2044, 3987, 8032, 6741]",random
7034,5,"[2773, 349, 5913, 4279, 6869]",half_random
7035,5,"[4259, 447, 3528, 7544, 3613]",sim_dissim
7036,5,"[4601, 7670, 4182, 6706, 1781]",random
7037,5,"[7981, 5163, 3166, 2155, 4411]",half_random
7038,5,"[181, 357, 4730, 4730, 543]",sim_dissim
7039,5,"[5656, 6356, 7408, 2262, 4292]",random
7040,5,"[2729, 7282, 6314, 4791, 3783]",half_random
7041,5,"[5883, 5745, 5302, 7588, 5173]",sim_dissim
7042,5,"[2042, 1310, 246, 7302, 5623]",random
7043,5,"[6628, 4466, 4012, 3110, 6434]",half_random
7044,5,"[5240, 2156, 6804, 2783, 3182]",sim_dissim
7045,5,"[5081, 5872, 2870, 7365, 4557]",random
7046,5,"[6483, 5444, 528, 6141, 198]",half_random
7047,5,"[2783, 5840, 3813, 6804, 5139]",sim_dissim
7048,5,"[435, 3886, 1680, 2382, 1470]",random
7049,5,"[3233, 3961, 378, 8152, 5911]",half_random
7050,5,"[7817, 7218, 5603, 3542, 1043]",sim_dissim
7051,5,"[537, 3583, 1170, 2853, 4742]",random
7052,5,"[324, 3016, 5745, 4859, 1692]",half_random
7053,5,"[5936, 7444, 8289, 1346, 3715]",sim_dissim
7054,5,"[1174, 7713, 3933, 5059, 2238]",random
7055,5,"[4177, 5270, 3184, 3100, 6370]",half_random
7056,5,"[5139, 5326, 1498, 7622, 827]",sim_dissim
7057,5,"[3047, 1561, 7518, 3916, 6945]",random
7058,5,"[3712, 7152, 4693, 2045, 3690]",half_random
7059,5,"[1483, 959, 2805, 7346, 181]",sim_dissim
7060,5,"[2955, 2483, 2902, 8111, 680]",random
7061,5,"[6033, 344, 8296, 3649, 6785]",half_random
7062,5,"[2156, 3528, 5502, 1892, 5476]",sim_dissim
7063,5,"[5861, 3857, 5943, 266, 7852]",random
7064,5,"[4022, 4612, 1911, 1587, 6149]",half_random
7065,5,"[4712, 3087, 564, 3087, 4254]",sim_dissim
7066,5,"[7045, 4037, 3175, 8183, 3589]",random
7067,5,"[2191, 869, 2265, 7500, 6022]",half_random
7068,5,"[1415, 959, 266, 7490, 3715]",sim_dissim
7069,5,"[3613, 4862, 1988, 712, 5138]",random
7070,5,"[6710, 7167, 6087, 178, 3517]",half_random
7071,5,"[7808, 3898, 237, 4514, 1883]",sim_dissim
7072,5,"[3752, 1929, 5748, 6835, 841]",random
7073,5,"[6640, 2385, 3051, 2389, 1952]",half_random
7074,5,"[8181, 5450, 5139, 2783, 1564]",sim_dissim
7075,5,"[3110, 391, 7304, 5768, 1235]",random
7076,5,"[6676, 2012, 6137, 2459, 7731]",half_random
7077,5,"[6592, 6338, 1250, 4255, 3376]",sim_dissim
7078,5,"[927, 6104, 2815, 2489, 5020]",random
7079,5,"[1644, 2190, 5332, 4322, 430]",half_random
7080,5,"[181, 5139, 266, 8135, 2477]",sim_dissim
7081,5,"[5635, 8337, 4969, 4107, 4106]",random
7082,5,"[138, 3463, 2727, 1725, 1469]",half_random
7083,5,"[2463, 1800, 5510, 2270, 4146]",sim_dissim
7084,5,"[7144, 3637, 1194, 5823, 5216]",random
7085,5,"[4293, 6213, 1125, 4168, 669]",half_random
7086,5,"[3376, 8325, 3325, 2641, 1211]",sim_dissim
7087,5,"[5771, 3907, 3690, 6616, 4107]",random
7088,5,"[3048, 1525, 395, 1169, 4799]",half_random
7089,5,"[2722, 463, 2013, 583, 5968]",sim_dissim
7090,5,"[2164, 2337, 2707, 441, 88]",random
7091,5,"[2347, 5479, 1110, 99, 6599]",half_random
7092,5,"[369, 3147, 5139, 369, 5036]",sim_dissim
7093,5,"[4286, 3410, 3858, 6474, 3382]",random
7094,5,"[3242, 6624, 400, 727, 5516]",half_random
7095,5,"[4238, 4146, 271, 340, 8148]",sim_dissim
7096,5,"[4602, 4292, 821, 381, 643]",random
7097,5,"[5653, 3792, 1121, 3322, 7841]",half_random
7098,5,"[2156, 1472, 7980, 7980, 1062]",sim_dissim
7099,5,"[1348, 1257, 24, 830, 1992]",random
7100,5,"[3077, 1435, 7706, 6770, 7789]",half_random
7101,5,"[209, 5228, 2792, 7444, 3715]",sim_dissim
7102,5,"[4566, 4803, 5744, 5668, 5774]",random
7103,5,"[6265, 2085, 6914, 1213, 3226]",half_random
7104,5,"[4207, 959, 3325, 4278, 2521]",sim_dissim
7105,5,"[693, 2188, 5927, 6085, 852]",random
7106,5,"[7761, 6601, 3876, 74, 816]",half_random
7107,5,"[5326, 1346, 4712, 5936, 4083]",sim_dissim
7108,5,"[3907, 57, 4502, 3156, 681]",random
7109,5,"[1867, 674, 8370, 5278, 6388]",half_random
7110,5,"[3528, 7544, 447, 2156, 3528]",sim_dissim
7111,5,"[3311, 6978, 975, 5098, 1581]",random
7112,5,"[6011, 6262, 4234, 2003, 662]",half_random
7113,5,"[5139, 369, 209, 5818, 3147]",sim_dissim
7114,5,"[1148, 6302, 3410, 6496, 7048]",random
7115,5,"[7983, 1863, 6202, 4619, 5361]",half_random
7116,5,"[5564, 4874, 1150, 7444, 7752]",sim_dissim
7117,5,"[6990, 399, 1412, 6198, 1190]",random
7118,5,"[8168, 3233, 4295, 5664, 3146]",half_random
7119,5,"[5260, 7444, 1547, 1547, 1472]",sim_dissim
7120,5,"[603, 6849, 3893, 3544, 6621]",random
7121,5,"[5309, 4466, 5692, 1483, 1174]",half_random
7122,5,"[7218, 5745, 626, 543, 2087]",sim_dissim
7123,5,"[2214, 4056, 227, 7150, 2119]",random
7124,5,"[5630, 4825, 3202, 4567, 8298]",half_random
7125,5,"[5763, 5763, 7089, 5310, 5502]",sim_dissim
7126,5,"[4609, 1875, 4146, 5820, 5145]",random
7127,5,"[5868, 5858, 1923, 6187, 3089]",half_random
7128,5,"[1443, 2123, 4921, 2156, 5863]",sim_dissim
7129,5,"[2372, 537, 364, 7707, 2235]",random
7130,5,"[6315, 5828, 7954, 678, 5325]",half_random
7131,5,"[4921, 1892, 7544, 3479, 3318]",sim_dissim
7132,5,"[171, 740, 4553, 970, 3787]",random
7133,5,"[8172, 5762, 7208, 5530, 452]",half_random
7134,5,"[5936, 4874, 1346, 1346, 5447]",sim_dissim
7135,5,"[5308, 5096, 492, 2686, 1372]",random
7136,5,"[1817, 934, 1496, 1053, 4158]",half_random
7137,5,"[5543, 4255, 8212, 6619, 1792]",sim_dissim
7138,5,"[650, 4193, 1791, 5380, 6807]",random
7139,5,"[797, 7312, 4471, 5784, 2058]",half_random
7140,5,"[8316, 8316, 594, 2156, 4254]",sim_dissim
7141,5,"[5077, 2599, 5181, 3487, 1864]",random
7142,5,"[601, 6904, 4311, 8114, 750]",half_random
7143,5,"[4222, 7444, 7629, 3110, 4874]",sim_dissim
7144,5,"[3616, 4191, 2958, 1607, 6754]",random
7145,5,"[6818, 3293, 2659, 1887, 1505]",half_random
7146,5,"[3181, 5502, 3318, 5335, 6180]",sim_dissim
7147,5,"[5846, 5108, 7091, 468, 2051]",random
7148,5,"[6907, 2088, 3046, 6370, 5115]",half_random
7149,5,"[7222, 1472, 7444, 896, 1547]",sim_dissim
7150,5,"[7227, 2358, 6219, 1845, 5122]",random
7151,5,"[2742, 6610, 1990, 2092, 7739]",half_random
7152,5,"[3791, 3613, 4353, 4259, 6528]",sim_dissim
7153,5,"[7631, 1530, 7687, 7944, 907]",random
7154,5,"[3441, 2784, 314, 6877, 2761]",half_random
7155,5,"[4921, 2156, 8088, 243, 2591]",sim_dissim
7156,5,"[2655, 3295, 1837, 6581, 435]",random
7157,5,"[3044, 65, 7600, 6809, 6563]",half_random
7158,5,"[5936, 4514, 5936, 1907, 1346]",sim_dissim
7159,5,"[7772, 6200, 276, 4769, 8371]",random
7160,5,"[5425, 2196, 4121, 3927, 1266]",half_random
7161,5,"[6338, 7444, 8393, 3110, 3715]",sim_dissim
7162,5,"[1638, 7934, 3641, 3843, 245]",random
7163,5,"[5580, 4069, 7105, 1021, 2160]",half_random
7164,5,"[2641, 7444, 1211, 4514, 4252]",sim_dissim
7165,5,"[5723, 7758, 2082, 1566, 6231]",random
7166,5,"[6316, 2621, 2657, 7669, 3412]",half_random
7167,5,"[5502, 2619, 357, 5603, 626]",sim_dissim
7168,5,"[1340, 5895, 2381, 2081, 6879]",random
7169,5,"[5927, 5185, 68, 2619, 5101]",half_random
7170,5,"[435, 1737, 563, 1800, 4001]",sim_dissim
7171,5,"[880, 2632, 4207, 2989, 1638]",random
7172,5,"[1627, 3963, 898, 7611, 7907]",half_random
7173,5,"[2591, 8088, 3376, 4921, 5886]",sim_dissim
7174,5,"[5667, 7667, 6982, 6618, 601]",random
7175,5,"[2822, 3258, 373, 2705, 2715]",half_random
7176,5,"[7893, 7441, 2716, 2716, 4712]",sim_dissim
7177,5,"[5094, 1476, 6587, 1431, 4842]",random
7178,5,"[3070, 4579, 3278, 1964, 4569]",half_random
7179,5,"[2156, 6302, 6014, 6302, 7441]",sim_dissim
7180,5,"[5546, 5353, 7285, 1264, 2492]",random
7181,5,"[19, 3608, 5728, 5174, 1519]",half_random
7182,5,"[5672, 8212, 5564, 3715, 7752]",sim_dissim
7183,5,"[1773, 4013, 3145, 873, 7983]",random
7184,5,"[7669, 5320, 5210, 7408, 3708]",half_random
7185,5,"[7503, 7195, 2156, 4921, 8096]",sim_dissim
7186,5,"[4711, 2785, 2902, 176, 3810]",random
7187,5,"[6977, 3314, 7074, 2876, 4102]",half_random
7188,5,"[7745, 1758, 2299, 7444, 6970]",sim_dissim
7189,5,"[2400, 2766, 1773, 2730, 5096]",random
7190,5,"[6597, 381, 1407, 2791, 3453]",half_random
7191,5,"[2401, 8212, 1592, 5502, 3669]",sim_dissim
7192,5,"[1800, 7937, 2331, 8376, 2417]",random
7193,5,"[6020, 5598, 4372, 3674, 8182]",half_random
7194,5,"[5502, 1695, 3791, 5173, 5728]",sim_dissim
7195,5,"[728, 7184, 2209, 5268, 3736]",random
7196,5,"[1238, 6451, 8183, 219, 1224]",half_random
7197,5,"[3046, 5745, 78, 657, 1164]",sim_dissim
7198,5,"[0, 5549, 2882, 655, 4620]",random
7199,5,"[5826, 8014, 6212, 167, 7106]",half_random
7200,5,"[3089, 369, 5139, 209, 3147]",sim_dissim
7201,5,"[4909, 4408, 2799, 164, 7499]",random
7202,5,"[141, 4072, 4870, 7724, 6454]",half_random
7203,5,"[8135, 7444, 1373, 7441, 220]",sim_dissim
7204,5,"[620, 4002, 7060, 5972, 4562]",random
7205,5,"[1050, 5010, 3779, 2794, 6805]",half_random
7206,5,"[2319, 8325, 4323, 4514, 5173]",sim_dissim
7207,5,"[4376, 6711, 601, 5348, 3501]",random
7208,5,"[4864, 3442, 5489, 2451, 7442]",half_random
7209,5,"[7218, 543, 5603, 7243, 5745]",sim_dissim
7210,5,"[182, 6541, 672, 7221, 6494]",random
7211,5,"[6387, 4905, 2224, 4660, 3201]",half_random
7212,5,"[3116, 1792, 3715, 6619, 1907]",sim_dissim
7213,5,"[6444, 4027, 411, 7571, 1832]",random
7214,5,"[3522, 440, 5840, 1251, 4808]",half_random
7215,5,"[4255, 276, 4336, 2656, 6663]",sim_dissim
7216,5,"[1971, 883, 4564, 601, 5730]",random
7217,5,"[1889, 3732, 2770, 2181, 3144]",half_random
7218,5,"[5968, 669, 6962, 3470, 4696]",sim_dissim
7219,5,"[7535, 3652, 1468, 5756, 3528]",random
7220,5,"[5728, 2296, 3318, 2069, 8008]",half_random
7221,5,"[6378, 1883, 181, 4029, 959]",sim_dissim
7222,5,"[5214, 2324, 5815, 2442, 5530]",random
7223,5,"[3467, 4263, 6055, 4194, 7134]",half_random
7224,5,"[8150, 5630, 680, 2156, 4254]",sim_dissim
7225,5,"[3570, 4742, 4039, 2388, 212]",random
7226,5,"[3951, 188, 2330, 7360, 8139]",half_random
7227,5,"[5282, 5447, 4278, 2842, 5502]",sim_dissim
7228,5,"[2694, 6409, 4011, 6516, 1762]",random
7229,5,"[5000, 948, 5285, 494, 2819]",half_random
7230,5,"[7110, 1060, 563, 6988, 435]",sim_dissim
7231,5,"[6149, 2245, 2925, 2077, 4468]",random
7232,5,"[2098, 4371, 3118, 2918, 5441]",half_random
7233,5,"[447, 6528, 5728, 5173, 5476]",sim_dissim
7234,5,"[592, 507, 6255, 2089, 6931]",random
7235,5,"[6407, 8399, 3077, 4390, 5659]",half_random
7236,5,"[7640, 7089, 8267, 181, 1123]",sim_dissim
7237,5,"[6693, 7890, 2357, 3411, 3618]",random
7238,5,"[6199, 4754, 1103, 3989, 2603]",half_random
7239,5,"[1211, 3838, 4255, 5173, 4323]",sim_dissim
7240,5,"[4661, 7518, 1248, 6020, 5227]",random
7241,5,"[420, 5455, 3121, 6053, 1118]",half_random
7242,5,"[7444, 5310, 7987, 4927, 340]",sim_dissim
7243,5,"[31, 6210, 1542, 4887, 5991]",random
7244,5,"[2426, 7712, 7371, 3594, 2642]",half_random
7245,5,"[8142, 1164, 6564, 4622, 2270]",sim_dissim
7246,5,"[3017, 571, 1851, 7432, 750]",random
7247,5,"[2606, 7840, 5812, 3180, 265]",half_random
7248,5,"[369, 3147, 3496, 5228, 7444]",sim_dissim
7249,5,"[3864, 2546, 7340, 2575, 7026]",random
7250,5,"[63, 2786, 1962, 5147, 1589]",half_random
7251,5,"[3898, 1472, 8096, 8150, 6418]",sim_dissim
7252,5,"[3511, 2640, 7859, 7359, 7339]",random
7253,5,"[2569, 1731, 815, 6914, 7072]",half_random
7254,5,"[7444, 3715, 6965, 1150, 1150]",sim_dissim
7255,5,"[7653, 8028, 8244, 3550, 6552]",random
7256,5,"[2969, 4311, 663, 6924, 7839]",half_random
7257,5,"[3318, 5502, 3181, 5335, 6180]",sim_dissim
7258,5,"[6002, 7532, 5760, 6754, 8269]",random
7259,5,"[8318, 1274, 2309, 8248, 4709]",half_random
7260,5,"[463, 1695, 5728, 3528, 447]",sim_dissim
7261,5,"[2645, 4533, 6483, 8110, 4871]",random
7262,5,"[7621, 7580, 6089, 6507, 1491]",half_random
7263,5,"[2087, 357, 7817, 181, 357]",sim_dissim
7264,5,"[867, 5855, 5155, 7440, 3130]",random
7265,5,"[6957, 6320, 7136, 2058, 8220]",half_random
7266,5,"[1461, 4255, 5640, 2149, 2451]",sim_dissim
7267,5,"[6151, 3406, 756, 1675, 2124]",random
7268,5,"[5453, 3032, 1041, 4908, 7491]",half_random
7269,5,"[2156, 5502, 8148, 6976, 4889]",sim_dissim
7270,5,"[3741, 4518, 753, 5698, 6046]",random
7271,5,"[1275, 638, 6283, 5226, 7553]",half_random
7272,5,"[3571, 5640, 7622, 3243, 4514]",sim_dissim
7273,5,"[1009, 6656, 4751, 6303, 8271]",random
7274,5,"[3458, 2749, 1538, 1195, 7973]",half_random
7275,5,"[2123, 7444, 3715, 1498, 827]",sim_dissim
7276,5,"[7796, 5910, 6363, 3252, 8344]",random
7277,5,"[144, 498, 5522, 1279, 7602]",half_random
7278,5,"[6619, 4736, 693, 181, 8212]",sim_dissim
7279,5,"[5367, 6882, 4229, 3010, 7876]",random
7280,5,"[2869, 5521, 5816, 6645, 3222]",half_random
7281,5,"[3761, 5502, 3613, 7985, 271]",sim_dissim
7282,5,"[4839, 1969, 1192, 5629, 6800]",random
7283,5,"[7084, 1092, 5276, 6446, 1118]",half_random
7284,5,"[4622, 4514, 3318, 6110, 657]",sim_dissim
7285,5,"[6262, 1091, 2156, 6848, 1621]",random
7286,5,"[1038, 6761, 7769, 7985, 1231]",half_random
7287,5,"[3093, 959, 4003, 7441, 1417]",sim_dissim
7288,5,"[136, 6853, 3233, 373, 2448]",random
7289,5,"[6730, 7947, 7919, 1482, 296]",half_random
7290,5,"[4514, 2123, 3571, 3243, 5139]",sim_dissim
7291,5,"[2190, 7394, 715, 5388, 4274]",random
7292,5,"[3687, 3315, 8397, 7315, 2792]",half_random
7293,5,"[7603, 8148, 3761, 3613, 4921]",sim_dissim
7294,5,"[6175, 7475, 3229, 2947, 3610]",random
7295,5,"[1011, 5590, 1753, 3299, 3532]",half_random
7296,5,"[1150, 5564, 5564, 5139, 5326]",sim_dissim
7297,5,"[4085, 7044, 4998, 2341, 5649]",random
7298,5,"[4903, 5222, 6397, 1139, 6516]",half_random
7299,5,"[7441, 5883, 3598, 4684, 7588]",sim_dissim
7300,5,"[4747, 1426, 8071, 6091, 4826]",random
7301,5,"[5002, 6046, 4434, 632, 4243]",half_random
7302,5,"[6548, 5602, 466, 3715, 6548]",sim_dissim
7303,5,"[7509, 787, 8135, 6244, 3471]",random
7304,5,"[3034, 6886, 485, 5429, 6962]",half_random
7305,5,"[693, 4874, 4736, 7444, 4736]",sim_dissim
7306,5,"[7093, 6794, 2813, 3218, 5843]",random
7307,5,"[6571, 3117, 2121, 2500, 5627]",half_random
7308,5,"[2969, 4463, 5640, 6338, 4514]",sim_dissim
7309,5,"[350, 3704, 7626, 4324, 4360]",random
7310,5,"[4664, 4558, 6055, 2545, 6181]",half_random
7311,5,"[896, 896, 7444, 181, 7715]",sim_dissim
7312,5,"[6238, 2396, 4888, 2776, 7056]",random
7313,5,"[669, 8093, 1244, 2851, 6604]",half_random
7314,5,"[6528, 3613, 1695, 447, 5476]",sim_dissim
7315,5,"[2332, 4580, 6041, 3900, 8202]",random
7316,5,"[1236, 4017, 549, 5818, 8216]",half_random
7317,5,"[8389, 2313, 5502, 5173, 3895]",sim_dissim
7318,5,"[2847, 1906, 2287, 5217, 3456]",random
7319,5,"[3052, 4162, 4634, 613, 6533]",half_random
7320,5,"[3542, 5602, 4868, 6619, 6619]",sim_dissim
7321,5,"[2966, 6251, 4277, 6938, 1546]",random
7322,5,"[6673, 1699, 3380, 1624, 836]",half_random
7323,5,"[369, 5139, 209, 369, 3715]",sim_dissim
7324,5,"[6453, 4590, 6730, 6335, 1840]",random
7325,5,"[3231, 2644, 4071, 4682, 3473]",half_random
7326,5,"[4514, 2792, 2156, 6389, 5036]",sim_dissim
7327,5,"[7722, 2537, 4694, 41, 600]",random
7328,5,"[5127, 2041, 3541, 6341, 3717]",half_random
7329,5,"[1883, 6378, 5326, 7808, 3898]",sim_dissim
7330,5,"[4979, 1303, 7583, 3345, 348]",random
7331,5,"[7268, 6155, 7910, 6985, 2259]",half_random
7332,5,"[4255, 2451, 5640, 1483, 2149]",sim_dissim
7333,5,"[6026, 4508, 6970, 8336, 2969]",random
7334,5,"[7867, 5797, 5311, 6281, 6239]",half_random
7335,5,"[137, 1907, 693, 181, 5503]",sim_dissim
7336,5,"[3845, 2871, 7424, 2703, 4662]",random
7337,5,"[7764, 2200, 3271, 1348, 1244]",half_random
7338,5,"[896, 3715, 7444, 5260, 5260]",sim_dissim
7339,5,"[20, 3780, 4758, 5171, 6588]",random
7340,5,"[7011, 2912, 7050, 317, 696]",half_random
7341,5,"[4712, 6970, 7091, 6037, 4514]",sim_dissim
7342,5,"[6744, 2607, 5135, 6634, 1396]",random
7343,5,"[844, 4642, 3658, 2967, 5710]",half_random
7344,5,"[2656, 4876, 4255, 2656, 959]",sim_dissim
7345,5,"[3215, 6616, 2712, 4942, 7629]",random
7346,5,"[7011, 495, 3064, 2769, 159]",half_random
7347,5,"[7222, 5260, 1472, 8302, 3898]",sim_dissim
7348,5,"[6803, 4777, 1489, 8079, 1203]",random
7349,5,"[2260, 5191, 8172, 6528, 7]",half_random
7350,5,"[6808, 1417, 181, 7444, 4003]",sim_dissim
7351,5,"[425, 5641, 399, 924, 1039]",random
7352,5,"[4922, 7296, 3858, 3921, 3717]",half_random
7353,5,"[2463, 7110, 543, 7110, 5502]",sim_dissim
7354,5,"[3980, 8169, 4255, 2860, 3413]",random
7355,5,"[2284, 1860, 3927, 1882, 2896]",half_random
7356,5,"[4921, 959, 4463, 1213, 3110]",sim_dissim
7357,5,"[7309, 1228, 4549, 3108, 8214]",random
7358,5,"[5125, 149, 4721, 4704, 7087]",half_random
7359,5,"[6302, 5502, 2716, 4138, 2156]",sim_dissim
7360,5,"[5325, 5427, 1005, 6597, 1648]",random
7361,5,"[6296, 2363, 6047, 1813, 2024]",half_random
7362,5,"[4514, 5886, 2591, 5173, 4222]",sim_dissim
7363,5,"[2169, 6206, 8318, 4192, 5697]",random
7364,5,"[7131, 3696, 2463, 8277, 1060]",half_random
7365,5,"[6378, 237, 5326, 7849, 959]",sim_dissim
7366,5,"[318, 1046, 3929, 218, 1625]",random
7367,5,"[1497, 663, 3923, 5059, 170]",half_random
7368,5,"[3715, 7893, 4712, 4003, 6808]",sim_dissim
7369,5,"[4143, 4602, 3662, 5944, 5065]",random
7370,5,"[7761, 5772, 2643, 2653, 2958]",half_random
7371,5,"[7893, 6302, 5502, 7444, 3093]",sim_dissim
7372,5,"[5752, 2129, 2999, 1686, 6714]",random
7373,5,"[7468, 7119, 6191, 3118, 2032]",half_random
7374,5,"[3850, 563, 2619, 6988, 1800]",sim_dissim
7375,5,"[8207, 1811, 1957, 6807, 2936]",random
7376,5,"[630, 61, 1601, 2734, 5211]",half_random
7377,5,"[1638, 1373, 266, 5139, 4514]",sim_dissim
7378,5,"[2666, 4070, 6048, 6562, 6175]",random
7379,5,"[6104, 6954, 6520, 3739, 8159]",half_random
7380,5,"[1461, 3987, 181, 5640, 1866]",sim_dissim
7381,5,"[3308, 7002, 212, 4357, 1479]",random
7382,5,"[4676, 3526, 8059, 5696, 2585]",half_random
7383,5,"[4921, 5588, 2785, 5657, 3376]",sim_dissim
7384,5,"[5731, 1088, 8133, 1661, 6777]",random
7385,5,"[5329, 5590, 2210, 2249, 974]",half_random
7386,5,"[5687, 4876, 959, 181, 5555]",sim_dissim
7387,5,"[3335, 8295, 6429, 6433, 2693]",random
7388,5,"[3872, 6716, 2319, 5339, 5338]",half_random
7389,5,"[2783, 4712, 2461, 369, 3496]",sim_dissim
7390,5,"[6780, 6568, 5848, 4530, 5660]",random
7391,5,"[7828, 4747, 1819, 1127, 3254]",half_random
7392,5,"[4514, 4146, 657, 6564, 78]",sim_dissim
7393,5,"[3772, 7115, 8084, 6130, 3639]",random
7394,5,"[4563, 4235, 7524, 839, 6620]",half_random
7395,5,"[2156, 8132, 2521, 4921, 8026]",sim_dissim
7396,5,"[2753, 2266, 8278, 502, 7635]",random
7397,5,"[1565, 1398, 3779, 1699, 1435]",half_random
7398,5,"[3974, 8267, 181, 2156, 7987]",sim_dissim
7399,5,"[6218, 4860, 87, 3579, 5616]",random
7400,5,"[922, 6582, 4635, 8253, 5641]",half_random
7401,5,"[2641, 4921, 3838, 1211, 3376]",sim_dissim
7402,5,"[1579, 8141, 802, 4240, 1254]",random
7403,5,"[4080, 436, 4634, 4446, 7180]",half_random
7404,5,"[1250, 1250, 959, 8088, 181]",sim_dissim
7405,5,"[3288, 7173, 2531, 5567, 2798]",random
7406,5,"[3498, 3657, 3978, 5756, 5226]",half_random
7407,5,"[137, 1792, 181, 4712, 5503]",sim_dissim
7408,5,"[8201, 4788, 6102, 6019, 6367]",random
7409,5,"[2530, 263, 1108, 6873, 1945]",half_random
7410,5,"[8142, 5502, 3318, 3046, 657]",sim_dissim
7411,5,"[4628, 1212, 4920, 3322, 3943]",random
7412,5,"[1480, 994, 266, 6917, 2348]",half_random
7413,5,"[5139, 2461, 209, 1758, 6389]",sim_dissim
7414,5,"[3600, 4857, 6235, 7893, 6419]",random
7415,5,"[8005, 488, 4327, 3857, 6008]",half_random
7416,5,"[3463, 2156, 7337, 4255, 4889]",sim_dissim
7417,5,"[1625, 5801, 7131, 5285, 5431]",random
7418,5,"[3059, 3801, 1555, 3452, 82]",half_random
7419,5,"[4868, 5602, 6548, 466, 7441]",sim_dissim
7420,5,"[7441, 1384, 6236, 690, 2579]",random
7421,5,"[1282, 7745, 634, 4613, 1227]",half_random
7422,5,"[6302, 4931, 4712, 1417, 6302]",sim_dissim
